,SubjectID1,SubjectID2,Group1,Group2,Distance,Group3
2698,CO1-P6-S1-16s_S47,AL1-P6-S1-16s_S30,Dry,Wet,0.9852,DryWet
4609,NM1-P1-S1-16s_S36,AL1-P1-S1-16s_S25,Dry,Wet,0.990333333,DryWet
4610,NM1-P1-S1-16s_S36,AL1-P2-S1-16s_S26,Dry,Wet,0.991333333,DryWet
4611,NM1-P1-S1-16s_S36,AL1-P4-S1-16s_S28,Dry,Wet,0.9812,DryWet
4612,NM1-P1-S1-16s_S36,AL1-P6-S1-16s_S30,Dry,Wet,0.987066667,DryWet
4675,NM1-P2-S1-16s_S37,AL1-P1-S1-16s_S25,Dry,Wet,0.970066667,DryWet
4676,NM1-P2-S1-16s_S37,AL1-P2-S1-16s_S26,Dry,Wet,0.9838,DryWet
4677,NM1-P2-S1-16s_S37,AL1-P4-S1-16s_S28,Dry,Wet,0.9776,DryWet
4678,NM1-P2-S1-16s_S37,AL1-P6-S1-16s_S30,Dry,Wet,0.978533333,DryWet
4741,NM1-P3-S1-16s_S38,AL1-P1-S1-16s_S25,Dry,Wet,0.983533333,DryWet
4742,NM1-P3-S1-16s_S38,AL1-P2-S1-16s_S26,Dry,Wet,0.991,DryWet
4743,NM1-P3-S1-16s_S38,AL1-P4-S1-16s_S28,Dry,Wet,0.9782,DryWet
4744,NM1-P3-S1-16s_S38,AL1-P6-S1-16s_S30,Dry,Wet,0.987266667,DryWet
4807,NM1-P4-S1-16s_S39,AL1-P1-S1-16s_S25,Dry,Wet,0.983933333,DryWet
4808,NM1-P4-S1-16s_S39,AL1-P2-S1-16s_S26,Dry,Wet,0.9906,DryWet
4809,NM1-P4-S1-16s_S39,AL1-P4-S1-16s_S28,Dry,Wet,0.984933333,DryWet
4810,NM1-P4-S1-16s_S39,AL1-P6-S1-16s_S30,Dry,Wet,0.987266667,DryWet
4873,NM1-P5-S1-16s_S40,AL1-P1-S1-16s_S25,Dry,Wet,0.974066667,DryWet
4874,NM1-P5-S1-16s_S40,AL1-P2-S1-16s_S26,Dry,Wet,0.984466667,DryWet
4875,NM1-P5-S1-16s_S40,AL1-P4-S1-16s_S28,Dry,Wet,0.983866667,DryWet
4876,NM1-P5-S1-16s_S40,AL1-P6-S1-16s_S30,Dry,Wet,0.985933333,DryWet
4939,NM1-P6-S1-16s_S41,AL1-P1-S1-16s_S25,Dry,Wet,0.989266667,DryWet
4940,NM1-P6-S1-16s_S41,AL1-P2-S1-16s_S26,Dry,Wet,0.996066667,DryWet
4941,NM1-P6-S1-16s_S41,AL1-P4-S1-16s_S28,Dry,Wet,0.974466667,DryWet
4942,NM1-P6-S1-16s_S41,AL1-P6-S1-16s_S30,Dry,Wet,0.995866667,DryWet
3442,MT1-P1-S1-16s_S139,LA1-P1-S1-16s_S54,Dry,Wet,0.994533333,DryWet
3443,MT1-P1-S1-16s_S139,LA1-P2-S1-16s_S55,Dry,Wet,0.9794,DryWet
3444,MT1-P1-S1-16s_S139,LA1-P3-S1-16s_S56,Dry,Wet,0.998066667,DryWet
3445,MT1-P1-S1-16s_S139,LA1-P5-S2-16s_S58,Dry,Wet,1,DryWet
3508,MT1-P2-S1-16s_S140,LA1-P1-S1-16s_S54,Dry,Wet,0.982,DryWet
3509,MT1-P2-S1-16s_S140,LA1-P2-S1-16s_S55,Dry,Wet,0.9764,DryWet
3510,MT1-P2-S1-16s_S140,LA1-P3-S1-16s_S56,Dry,Wet,0.9858,DryWet
3511,MT1-P2-S1-16s_S140,LA1-P5-S2-16s_S58,Dry,Wet,0.982333333,DryWet
3574,MT1-P3-S1-16s_S141,LA1-P1-S1-16s_S54,Dry,Wet,0.989133333,DryWet
3575,MT1-P3-S1-16s_S141,LA1-P2-S1-16s_S55,Dry,Wet,0.981533333,DryWet
3576,MT1-P3-S1-16s_S141,LA1-P3-S1-16s_S56,Dry,Wet,0.9928,DryWet
3577,MT1-P3-S1-16s_S141,LA1-P5-S2-16s_S58,Dry,Wet,0.988133333,DryWet
3640,MT1-P4-S1-16s_S142,LA1-P1-S1-16s_S54,Dry,Wet,0.986066667,DryWet
3641,MT1-P4-S1-16s_S142,LA1-P2-S1-16s_S55,Dry,Wet,0.9808,DryWet
3642,MT1-P4-S1-16s_S142,LA1-P3-S1-16s_S56,Dry,Wet,0.988866667,DryWet
3643,MT1-P4-S1-16s_S142,LA1-P5-S2-16s_S58,Dry,Wet,0.9924,DryWet
3706,MT1-P5-S1-16s_S143,LA1-P1-S1-16s_S54,Dry,Wet,0.983133333,DryWet
3707,MT1-P5-S1-16s_S143,LA1-P2-S1-16s_S55,Dry,Wet,0.9812,DryWet
3708,MT1-P5-S1-16s_S143,LA1-P3-S1-16s_S56,Dry,Wet,0.978933333,DryWet
3709,MT1-P5-S1-16s_S143,LA1-P5-S2-16s_S58,Dry,Wet,0.979333333,DryWet
3772,MT1-P6-S1-16s_S144,LA1-P1-S1-16s_S54,Dry,Wet,0.982,DryWet
3773,MT1-P6-S1-16s_S144,LA1-P2-S1-16s_S55,Dry,Wet,0.979933333,DryWet
3774,MT1-P6-S1-16s_S144,LA1-P3-S1-16s_S56,Dry,Wet,0.986533333,DryWet
3775,MT1-P6-S1-16s_S144,LA1-P5-S2-16s_S58,Dry,Wet,0.987533333,DryWet
5422,SD1-P1-S1-16s_S121,LA1-P1-S1-16s_S54,Dry,Wet,0.978466667,DryWet
5423,SD1-P1-S1-16s_S121,LA1-P2-S1-16s_S55,Dry,Wet,0.977,DryWet
5424,SD1-P1-S1-16s_S121,LA1-P3-S1-16s_S56,Dry,Wet,0.9876,DryWet
5425,SD1-P1-S1-16s_S121,LA1-P5-S2-16s_S58,Dry,Wet,0.982733333,DryWet
5488,SD1-P2-S1-16s_S122,LA1-P1-S1-16s_S54,Dry,Wet,0.9836,DryWet
5489,SD1-P2-S1-16s_S122,LA1-P2-S1-16s_S55,Dry,Wet,0.971533333,DryWet
5490,SD1-P2-S1-16s_S122,LA1-P3-S1-16s_S56,Dry,Wet,0.984133333,DryWet
5491,SD1-P2-S1-16s_S122,LA1-P5-S2-16s_S58,Dry,Wet,0.9746,DryWet
5554,SD1-P5-S1-16s_S125,LA1-P1-S1-16s_S54,Dry,Wet,0.9804,DryWet
5555,SD1-P5-S1-16s_S125,LA1-P2-S1-16s_S55,Dry,Wet,0.976466667,DryWet
5556,SD1-P5-S1-16s_S125,LA1-P3-S1-16s_S56,Dry,Wet,0.976466667,DryWet
5557,SD1-P5-S1-16s_S125,LA1-P5-S2-16s_S58,Dry,Wet,0.9796,DryWet
3421,MT1-P1-S1-16s_S139,AL1-P1-S1-16s_S25,Dry,Wet,0.986066667,DryWet
3422,MT1-P1-S1-16s_S139,AL1-P2-S1-16s_S26,Dry,Wet,0.980933333,DryWet
3423,MT1-P1-S1-16s_S139,AL1-P4-S1-16s_S28,Dry,Wet,0.9828,DryWet
3424,MT1-P1-S1-16s_S139,AL1-P6-S1-16s_S30,Dry,Wet,0.983,DryWet
3487,MT1-P2-S1-16s_S140,AL1-P1-S1-16s_S25,Dry,Wet,0.953333333,DryWet
3488,MT1-P2-S1-16s_S140,AL1-P2-S1-16s_S26,Dry,Wet,0.970066667,DryWet
3489,MT1-P2-S1-16s_S140,AL1-P4-S1-16s_S28,Dry,Wet,0.9706,DryWet
3490,MT1-P2-S1-16s_S140,AL1-P6-S1-16s_S30,Dry,Wet,0.965533333,DryWet
3553,MT1-P3-S1-16s_S141,AL1-P1-S1-16s_S25,Dry,Wet,0.9792,DryWet
3554,MT1-P3-S1-16s_S141,AL1-P2-S1-16s_S26,Dry,Wet,0.9742,DryWet
3555,MT1-P3-S1-16s_S141,AL1-P4-S1-16s_S28,Dry,Wet,0.9766,DryWet
3556,MT1-P3-S1-16s_S141,AL1-P6-S1-16s_S30,Dry,Wet,0.9854,DryWet
3619,MT1-P4-S1-16s_S142,AL1-P1-S1-16s_S25,Dry,Wet,0.960866667,DryWet
3620,MT1-P4-S1-16s_S142,AL1-P2-S1-16s_S26,Dry,Wet,0.973933333,DryWet
3621,MT1-P4-S1-16s_S142,AL1-P4-S1-16s_S28,Dry,Wet,0.967333333,DryWet
3622,MT1-P4-S1-16s_S142,AL1-P6-S1-16s_S30,Dry,Wet,0.969733333,DryWet
3685,MT1-P5-S1-16s_S143,AL1-P1-S1-16s_S25,Dry,Wet,0.978,DryWet
3686,MT1-P5-S1-16s_S143,AL1-P2-S1-16s_S26,Dry,Wet,0.975,DryWet
3687,MT1-P5-S1-16s_S143,AL1-P4-S1-16s_S28,Dry,Wet,0.978133333,DryWet
3688,MT1-P5-S1-16s_S143,AL1-P6-S1-16s_S30,Dry,Wet,0.972066667,DryWet
3751,MT1-P6-S1-16s_S144,AL1-P1-S1-16s_S25,Dry,Wet,0.9724,DryWet
3752,MT1-P6-S1-16s_S144,AL1-P2-S1-16s_S26,Dry,Wet,0.983133333,DryWet
3753,MT1-P6-S1-16s_S144,AL1-P4-S1-16s_S28,Dry,Wet,0.974733333,DryWet
3754,MT1-P6-S1-16s_S144,AL1-P6-S1-16s_S30,Dry,Wet,0.963266667,DryWet
5401,SD1-P1-S1-16s_S121,AL1-P1-S1-16s_S25,Dry,Wet,0.975866667,DryWet
5402,SD1-P1-S1-16s_S121,AL1-P2-S1-16s_S26,Dry,Wet,0.966733333,DryWet
5403,SD1-P1-S1-16s_S121,AL1-P4-S1-16s_S28,Dry,Wet,0.965666667,DryWet
5404,SD1-P1-S1-16s_S121,AL1-P6-S1-16s_S30,Dry,Wet,0.9694,DryWet
5467,SD1-P2-S1-16s_S122,AL1-P1-S1-16s_S25,Dry,Wet,0.975066667,DryWet
5468,SD1-P2-S1-16s_S122,AL1-P2-S1-16s_S26,Dry,Wet,0.971066667,DryWet
5469,SD1-P2-S1-16s_S122,AL1-P4-S1-16s_S28,Dry,Wet,0.963333333,DryWet
5470,SD1-P2-S1-16s_S122,AL1-P6-S1-16s_S30,Dry,Wet,0.968866667,DryWet
5533,SD1-P5-S1-16s_S125,AL1-P1-S1-16s_S25,Dry,Wet,0.9676,DryWet
5534,SD1-P5-S1-16s_S125,AL1-P2-S1-16s_S26,Dry,Wet,0.968866667,DryWet
5535,SD1-P5-S1-16s_S125,AL1-P4-S1-16s_S28,Dry,Wet,0.958066667,DryWet
5536,SD1-P5-S1-16s_S125,AL1-P6-S1-16s_S30,Dry,Wet,0.9508,DryWet
3854,ND1-P1-S1-16s_S145,MS1-P4-S1-16s_S33,Dry,Wet,0.992066667,DryWet
3855,ND1-P1-S1-16s_S145,MS1-P5-S1-16s_S34,Dry,Wet,0.9922,DryWet
3856,ND1-P1-S1-16s_S145,MS1-P6-S1-16s_S35,Dry,Wet,0.978333333,DryWet
3920,ND1-P2-S1-16s_S146,MS1-P4-S1-16s_S33,Dry,Wet,0.992933333,DryWet
3921,ND1-P2-S1-16s_S146,MS1-P5-S1-16s_S34,Dry,Wet,0.989733333,DryWet
3922,ND1-P2-S1-16s_S146,MS1-P6-S1-16s_S35,Dry,Wet,0.985066667,DryWet
3986,ND1-P3-S1-16s_S147,MS1-P4-S1-16s_S33,Dry,Wet,0.995466667,DryWet
3987,ND1-P3-S1-16s_S147,MS1-P5-S1-16s_S34,Dry,Wet,0.996666667,DryWet
3988,ND1-P3-S1-16s_S147,MS1-P6-S1-16s_S35,Dry,Wet,0.9932,DryWet
4052,ND1-P4-S1-16s_S148,MS1-P4-S1-16s_S33,Dry,Wet,0.9928,DryWet
4053,ND1-P4-S1-16s_S148,MS1-P5-S1-16s_S34,Dry,Wet,0.992933333,DryWet
4054,ND1-P4-S1-16s_S148,MS1-P6-S1-16s_S35,Dry,Wet,0.978,DryWet
4118,ND1-P5-S1-16s_S149,MS1-P4-S1-16s_S33,Dry,Wet,0.991133333,DryWet
4119,ND1-P5-S1-16s_S149,MS1-P5-S1-16s_S34,Dry,Wet,0.994266667,DryWet
4120,ND1-P5-S1-16s_S149,MS1-P6-S1-16s_S35,Dry,Wet,0.991133333,DryWet
4184,ND1-P6-S1-16s_S150,MS1-P4-S1-16s_S33,Dry,Wet,0.993066667,DryWet
4185,ND1-P6-S1-16s_S150,MS1-P5-S1-16s_S34,Dry,Wet,0.9836,DryWet
4186,ND1-P6-S1-16s_S150,MS1-P6-S1-16s_S35,Dry,Wet,0.981533333,DryWet
2417,CO1-P1-S1-16s_S42,TX1-P5-S1-16s_S64,Dry,Wet,0.981933333,DryWet
2418,CO1-P1-S1-16s_S42,TX1-P6-S1-16s_S65,Dry,Wet,0.9772,DryWet
2483,CO1-P2-S1-16s_S43,TX1-P5-S1-16s_S64,Dry,Wet,0.989666667,DryWet
2484,CO1-P2-S1-16s_S43,TX1-P6-S1-16s_S65,Dry,Wet,0.9792,DryWet
2549,CO1-P3-S1-16s_S44,TX1-P5-S1-16s_S64,Dry,Wet,0.990933333,DryWet
2550,CO1-P3-S1-16s_S44,TX1-P6-S1-16s_S65,Dry,Wet,0.9838,DryWet
2615,CO1-P4-S1-16s_S45,TX1-P5-S1-16s_S64,Dry,Wet,0.981266667,DryWet
2616,CO1-P4-S1-16s_S45,TX1-P6-S1-16s_S65,Dry,Wet,0.985266667,DryWet
2681,CO1-P5-S1-16s_S46,TX1-P5-S1-16s_S64,Dry,Wet,0.992933333,DryWet
2682,CO1-P5-S1-16s_S46,TX1-P6-S1-16s_S65,Dry,Wet,0.983466667,DryWet
2747,CO1-P6-S1-16s_S47,TX1-P5-S1-16s_S64,Dry,Wet,0.990133333,DryWet
2748,CO1-P6-S1-16s_S47,TX1-P6-S1-16s_S65,Dry,Wet,0.981133333,DryWet
3871,ND1-P1-S1-16s_S145,TX2-P1-S1-16s_S72,Dry,Wet,0.987466667,DryWet
3872,ND1-P1-S1-16s_S145,TX2-P2-S1-16s_S73,Dry,Wet,0.979466667,DryWet
3873,ND1-P1-S1-16s_S145,TX2-P3-S1-16s_S74,Dry,Wet,0.995066667,DryWet
3874,ND1-P1-S1-16s_S145,TX2-P4-S1-16s_S75,Dry,Wet,0.987266667,DryWet
3875,ND1-P1-S1-16s_S145,TX2-P5-S1-16s_S76,Dry,Wet,0.986733333,DryWet
3876,ND1-P1-S1-16s_S145,TX2-P6-S2-16s_S77,Dry,Wet,0.991533333,DryWet
3937,ND1-P2-S1-16s_S146,TX2-P1-S1-16s_S72,Dry,Wet,0.9724,DryWet
3938,ND1-P2-S1-16s_S146,TX2-P2-S1-16s_S73,Dry,Wet,0.977333333,DryWet
3939,ND1-P2-S1-16s_S146,TX2-P3-S1-16s_S74,Dry,Wet,0.977733333,DryWet
3940,ND1-P2-S1-16s_S146,TX2-P4-S1-16s_S75,Dry,Wet,0.9728,DryWet
3941,ND1-P2-S1-16s_S146,TX2-P5-S1-16s_S76,Dry,Wet,0.981333333,DryWet
3942,ND1-P2-S1-16s_S146,TX2-P6-S2-16s_S77,Dry,Wet,0.971466667,DryWet
4003,ND1-P3-S1-16s_S147,TX2-P1-S1-16s_S72,Dry,Wet,0.9954,DryWet
4004,ND1-P3-S1-16s_S147,TX2-P2-S1-16s_S73,Dry,Wet,0.975466667,DryWet
4005,ND1-P3-S1-16s_S147,TX2-P3-S1-16s_S74,Dry,Wet,0.996666667,DryWet
4006,ND1-P3-S1-16s_S147,TX2-P4-S1-16s_S75,Dry,Wet,0.993133333,DryWet
4007,ND1-P3-S1-16s_S147,TX2-P5-S1-16s_S76,Dry,Wet,0.990266667,DryWet
4008,ND1-P3-S1-16s_S147,TX2-P6-S2-16s_S77,Dry,Wet,0.9826,DryWet
4069,ND1-P4-S1-16s_S148,TX2-P1-S1-16s_S72,Dry,Wet,0.9814,DryWet
4070,ND1-P4-S1-16s_S148,TX2-P2-S1-16s_S73,Dry,Wet,0.9748,DryWet
4071,ND1-P4-S1-16s_S148,TX2-P3-S1-16s_S74,Dry,Wet,0.981266667,DryWet
4072,ND1-P4-S1-16s_S148,TX2-P4-S1-16s_S75,Dry,Wet,0.971533333,DryWet
4073,ND1-P4-S1-16s_S148,TX2-P5-S1-16s_S76,Dry,Wet,0.9824,DryWet
4074,ND1-P4-S1-16s_S148,TX2-P6-S2-16s_S77,Dry,Wet,0.9754,DryWet
4135,ND1-P5-S1-16s_S149,TX2-P1-S1-16s_S72,Dry,Wet,0.988733333,DryWet
4136,ND1-P5-S1-16s_S149,TX2-P2-S1-16s_S73,Dry,Wet,0.989266667,DryWet
4137,ND1-P5-S1-16s_S149,TX2-P3-S1-16s_S74,Dry,Wet,0.992733333,DryWet
4138,ND1-P5-S1-16s_S149,TX2-P4-S1-16s_S75,Dry,Wet,0.9798,DryWet
4139,ND1-P5-S1-16s_S149,TX2-P5-S1-16s_S76,Dry,Wet,0.988466667,DryWet
4140,ND1-P5-S1-16s_S149,TX2-P6-S2-16s_S77,Dry,Wet,0.990333333,DryWet
4201,ND1-P6-S1-16s_S150,TX2-P1-S1-16s_S72,Dry,Wet,0.992133333,DryWet
4202,ND1-P6-S1-16s_S150,TX2-P2-S1-16s_S73,Dry,Wet,0.985466667,DryWet
4203,ND1-P6-S1-16s_S150,TX2-P3-S1-16s_S74,Dry,Wet,0.9906,DryWet
4204,ND1-P6-S1-16s_S150,TX2-P4-S1-16s_S75,Dry,Wet,0.991066667,DryWet
4205,ND1-P6-S1-16s_S150,TX2-P5-S1-16s_S76,Dry,Wet,0.989266667,DryWet
4206,ND1-P6-S1-16s_S150,TX2-P6-S2-16s_S77,Dry,Wet,0.979333333,DryWet
4661,NM1-P1-S1-16s_S36,TX1-P5-S1-16s_S64,Dry,Wet,0.995866667,DryWet
4662,NM1-P1-S1-16s_S36,TX1-P6-S1-16s_S65,Dry,Wet,0.994933333,DryWet
4727,NM1-P2-S1-16s_S37,TX1-P5-S1-16s_S64,Dry,Wet,0.977666667,DryWet
4728,NM1-P2-S1-16s_S37,TX1-P6-S1-16s_S65,Dry,Wet,0.981733333,DryWet
4793,NM1-P3-S1-16s_S38,TX1-P5-S1-16s_S64,Dry,Wet,0.981266667,DryWet
4794,NM1-P3-S1-16s_S38,TX1-P6-S1-16s_S65,Dry,Wet,0.9914,DryWet
4859,NM1-P4-S1-16s_S39,TX1-P5-S1-16s_S64,Dry,Wet,0.9726,DryWet
4860,NM1-P4-S1-16s_S39,TX1-P6-S1-16s_S65,Dry,Wet,0.980933333,DryWet
4925,NM1-P5-S1-16s_S40,TX1-P5-S1-16s_S64,Dry,Wet,0.9856,DryWet
4926,NM1-P5-S1-16s_S40,TX1-P6-S1-16s_S65,Dry,Wet,0.980666667,DryWet
4991,NM1-P6-S1-16s_S41,TX1-P5-S1-16s_S64,Dry,Wet,0.990066667,DryWet
4992,NM1-P6-S1-16s_S41,TX1-P6-S1-16s_S65,Dry,Wet,0.991666667,DryWet
2798,KS2-P2-S1-16s_S128,MS1-P4-S1-16s_S33,Dry,Wet,0.988533333,DryWet
2799,KS2-P2-S1-16s_S128,MS1-P5-S1-16s_S34,Dry,Wet,0.987466667,DryWet
2800,KS2-P2-S1-16s_S128,MS1-P6-S1-16s_S35,Dry,Wet,0.9858,DryWet
2864,KS2-P3-S1-16s_S129,MS1-P4-S1-16s_S33,Dry,Wet,0.993733333,DryWet
2865,KS2-P3-S1-16s_S129,MS1-P5-S1-16s_S34,Dry,Wet,0.992466667,DryWet
2866,KS2-P3-S1-16s_S129,MS1-P6-S1-16s_S35,Dry,Wet,0.9892,DryWet
2930,KS2-P4-S1-16s_S130,MS1-P4-S1-16s_S33,Dry,Wet,0.993333333,DryWet
2931,KS2-P4-S1-16s_S130,MS1-P5-S1-16s_S34,Dry,Wet,0.973666667,DryWet
2932,KS2-P4-S1-16s_S130,MS1-P6-S1-16s_S35,Dry,Wet,0.979866667,DryWet
2996,KS2-P5-S1-16s_S131,MS1-P4-S1-16s_S33,Dry,Wet,0.9912,DryWet
2997,KS2-P5-S1-16s_S131,MS1-P5-S1-16s_S34,Dry,Wet,0.986,DryWet
2998,KS2-P5-S1-16s_S131,MS1-P6-S1-16s_S35,Dry,Wet,0.983533333,DryWet
2815,KS2-P2-S1-16s_S128,TX2-P1-S1-16s_S72,Dry,Wet,0.979333333,DryWet
2816,KS2-P2-S1-16s_S128,TX2-P2-S1-16s_S73,Dry,Wet,0.969266667,DryWet
2817,KS2-P2-S1-16s_S128,TX2-P3-S1-16s_S74,Dry,Wet,0.984933333,DryWet
2818,KS2-P2-S1-16s_S128,TX2-P4-S1-16s_S75,Dry,Wet,0.979466667,DryWet
2819,KS2-P2-S1-16s_S128,TX2-P5-S1-16s_S76,Dry,Wet,0.977933333,DryWet
2820,KS2-P2-S1-16s_S128,TX2-P6-S2-16s_S77,Dry,Wet,0.978866667,DryWet
2881,KS2-P3-S1-16s_S129,TX2-P1-S1-16s_S72,Dry,Wet,0.991066667,DryWet
2882,KS2-P3-S1-16s_S129,TX2-P2-S1-16s_S73,Dry,Wet,0.987466667,DryWet
2883,KS2-P3-S1-16s_S129,TX2-P3-S1-16s_S74,Dry,Wet,0.993133333,DryWet
2884,KS2-P3-S1-16s_S129,TX2-P4-S1-16s_S75,Dry,Wet,0.992266667,DryWet
2885,KS2-P3-S1-16s_S129,TX2-P5-S1-16s_S76,Dry,Wet,0.9884,DryWet
2886,KS2-P3-S1-16s_S129,TX2-P6-S2-16s_S77,Dry,Wet,0.991066667,DryWet
2947,KS2-P4-S1-16s_S130,TX2-P1-S1-16s_S72,Dry,Wet,0.9742,DryWet
2948,KS2-P4-S1-16s_S130,TX2-P2-S1-16s_S73,Dry,Wet,0.979733333,DryWet
2949,KS2-P4-S1-16s_S130,TX2-P3-S1-16s_S74,Dry,Wet,0.980133333,DryWet
2950,KS2-P4-S1-16s_S130,TX2-P4-S1-16s_S75,Dry,Wet,0.980666667,DryWet
2951,KS2-P4-S1-16s_S130,TX2-P5-S1-16s_S76,Dry,Wet,0.984333333,DryWet
2952,KS2-P4-S1-16s_S130,TX2-P6-S2-16s_S77,Dry,Wet,0.984933333,DryWet
3013,KS2-P5-S1-16s_S131,TX2-P1-S1-16s_S72,Dry,Wet,0.978266667,DryWet
3014,KS2-P5-S1-16s_S131,TX2-P2-S1-16s_S73,Dry,Wet,0.973066667,DryWet
3015,KS2-P5-S1-16s_S131,TX2-P3-S1-16s_S74,Dry,Wet,0.9882,DryWet
3016,KS2-P5-S1-16s_S131,TX2-P4-S1-16s_S75,Dry,Wet,0.989133333,DryWet
3017,KS2-P5-S1-16s_S131,TX2-P5-S1-16s_S76,Dry,Wet,0.978066667,DryWet
3018,KS2-P5-S1-16s_S131,TX2-P6-S2-16s_S77,Dry,Wet,0.9844,DryWet
3838,ND1-P1-S1-16s_S145,LA1-P1-S1-16s_S54,Dry,Wet,0.991533333,DryWet
3839,ND1-P1-S1-16s_S145,LA1-P2-S1-16s_S55,Dry,Wet,0.983466667,DryWet
3840,ND1-P1-S1-16s_S145,LA1-P3-S1-16s_S56,Dry,Wet,0.9972,DryWet
3841,ND1-P1-S1-16s_S145,LA1-P5-S2-16s_S58,Dry,Wet,0.996333333,DryWet
3904,ND1-P2-S1-16s_S146,LA1-P1-S1-16s_S54,Dry,Wet,0.9902,DryWet
3905,ND1-P2-S1-16s_S146,LA1-P2-S1-16s_S55,Dry,Wet,0.988266667,DryWet
3906,ND1-P2-S1-16s_S146,LA1-P3-S1-16s_S56,Dry,Wet,0.988,DryWet
3907,ND1-P2-S1-16s_S146,LA1-P5-S2-16s_S58,Dry,Wet,0.9868,DryWet
3970,ND1-P3-S1-16s_S147,LA1-P1-S1-16s_S54,Dry,Wet,0.996266667,DryWet
3971,ND1-P3-S1-16s_S147,LA1-P2-S1-16s_S55,Dry,Wet,0.993866667,DryWet
3972,ND1-P3-S1-16s_S147,LA1-P3-S1-16s_S56,Dry,Wet,0.999266667,DryWet
3973,ND1-P3-S1-16s_S147,LA1-P5-S2-16s_S58,Dry,Wet,0.994733333,DryWet
4036,ND1-P4-S1-16s_S148,LA1-P1-S1-16s_S54,Dry,Wet,0.991333333,DryWet
4037,ND1-P4-S1-16s_S148,LA1-P2-S1-16s_S55,Dry,Wet,0.988133333,DryWet
4038,ND1-P4-S1-16s_S148,LA1-P3-S1-16s_S56,Dry,Wet,0.991666667,DryWet
4039,ND1-P4-S1-16s_S148,LA1-P5-S2-16s_S58,Dry,Wet,0.983733333,DryWet
4102,ND1-P5-S1-16s_S149,LA1-P1-S1-16s_S54,Dry,Wet,0.997666667,DryWet
4103,ND1-P5-S1-16s_S149,LA1-P2-S1-16s_S55,Dry,Wet,0.987866667,DryWet
4104,ND1-P5-S1-16s_S149,LA1-P3-S1-16s_S56,Dry,Wet,1,DryWet
4105,ND1-P5-S1-16s_S149,LA1-P5-S2-16s_S58,Dry,Wet,0.9954,DryWet
4168,ND1-P6-S1-16s_S150,LA1-P1-S1-16s_S54,Dry,Wet,0.998133333,DryWet
4169,ND1-P6-S1-16s_S150,LA1-P2-S1-16s_S55,Dry,Wet,0.989466667,DryWet
4170,ND1-P6-S1-16s_S150,LA1-P3-S1-16s_S56,Dry,Wet,0.998133333,DryWet
4171,ND1-P6-S1-16s_S150,LA1-P5-S2-16s_S58,Dry,Wet,0.997,DryWet
3473,MT1-P1-S1-16s_S139,TX1-P5-S1-16s_S64,Dry,Wet,0.983666667,DryWet
3474,MT1-P1-S1-16s_S139,TX1-P6-S1-16s_S65,Dry,Wet,0.988266667,DryWet
3539,MT1-P2-S1-16s_S140,TX1-P5-S1-16s_S64,Dry,Wet,0.975,DryWet
3540,MT1-P2-S1-16s_S140,TX1-P6-S1-16s_S65,Dry,Wet,0.9768,DryWet
3605,MT1-P3-S1-16s_S141,TX1-P5-S1-16s_S64,Dry,Wet,0.9824,DryWet
3606,MT1-P3-S1-16s_S141,TX1-P6-S1-16s_S65,Dry,Wet,0.983266667,DryWet
3671,MT1-P4-S1-16s_S142,TX1-P5-S1-16s_S64,Dry,Wet,0.974066667,DryWet
3672,MT1-P4-S1-16s_S142,TX1-P6-S1-16s_S65,Dry,Wet,0.982266667,DryWet
3737,MT1-P5-S1-16s_S143,TX1-P5-S1-16s_S64,Dry,Wet,0.9716,DryWet
3738,MT1-P5-S1-16s_S143,TX1-P6-S1-16s_S65,Dry,Wet,0.969933333,DryWet
3803,MT1-P6-S1-16s_S144,TX1-P5-S1-16s_S64,Dry,Wet,0.985266667,DryWet
3804,MT1-P6-S1-16s_S144,TX1-P6-S1-16s_S65,Dry,Wet,0.980666667,DryWet
5453,SD1-P1-S1-16s_S121,TX1-P5-S1-16s_S64,Dry,Wet,0.975733333,DryWet
5454,SD1-P1-S1-16s_S121,TX1-P6-S1-16s_S65,Dry,Wet,0.974,DryWet
5519,SD1-P2-S1-16s_S122,TX1-P5-S1-16s_S64,Dry,Wet,0.976066667,DryWet
5520,SD1-P2-S1-16s_S122,TX1-P6-S1-16s_S65,Dry,Wet,0.977266667,DryWet
5585,SD1-P5-S1-16s_S125,TX1-P5-S1-16s_S64,Dry,Wet,0.969066667,DryWet
5586,SD1-P5-S1-16s_S125,TX1-P6-S1-16s_S65,Dry,Wet,0.968333333,DryWet
3817,ND1-P1-S1-16s_S145,AL1-P1-S1-16s_S25,Dry,Wet,0.981066667,DryWet
3818,ND1-P1-S1-16s_S145,AL1-P2-S1-16s_S26,Dry,Wet,0.9866,DryWet
3819,ND1-P1-S1-16s_S145,AL1-P4-S1-16s_S28,Dry,Wet,0.989133333,DryWet
3820,ND1-P1-S1-16s_S145,AL1-P6-S1-16s_S30,Dry,Wet,0.9902,DryWet
3883,ND1-P2-S1-16s_S146,AL1-P1-S1-16s_S25,Dry,Wet,0.981866667,DryWet
3884,ND1-P2-S1-16s_S146,AL1-P2-S1-16s_S26,Dry,Wet,0.9924,DryWet
3885,ND1-P2-S1-16s_S146,AL1-P4-S1-16s_S28,Dry,Wet,0.987,DryWet
