SubjectID1,SubjectID2,Group1,Group2,Distance,Group3,PR_Difference,PR_ABS
MO1-P5-S1-16s_S95,WI1-P4-S2-16s_S16,MO1,WI1,0.950466667,MO1WI1,1.1,1.1
MO1-P5-S1-16s_S95,WI1-P5-S1-16s_S17,MO1,WI1,0.919666667,MO1WI1,1.1,1.1
MO1-P5-S1-16s_S95,WI1-P6-S1-16s_S18,MO1,WI1,0.916133333,MO1WI1,1.1,1.1
MO1-P6-S1-16s_S96,MO1-P1-S1-16s_S90,MO1,MO1,0.8386,MO1MO1,0,0
MO1-P6-S1-16s_S96,MO1-P2-S1-16s_S91,MO1,MO1,0.866,MO1MO1,0,0
MO1-P6-S1-16s_S96,MO1-P3-S1-16s_S93,MO1,MO1,0.861466667,MO1MO1,0,0
MO1-P6-S1-16s_S96,MO1-P4-S1-16s_S94,MO1,MO1,0.865466667,MO1MO1,0,0
MO1-P6-S1-16s_S96,MO1-P5-S1-16s_S95,MO1,MO1,0.854266667,MO1MO1,0,0
MO1-P6-S1-16s_S96,AL1-P1-S1-16s_S25,MO1,AL1,0.915666667,MO1AL1,-3.7,3.7
MO1-P6-S1-16s_S96,AL1-P2-S1-16s_S26,MO1,AL1,0.932133333,MO1AL1,-3.7,3.7
MO1-P6-S1-16s_S96,AL1-P4-S1-16s_S28,MO1,AL1,0.936666667,MO1AL1,-3.7,3.7
MO1-P6-S1-16s_S96,AL1-P6-S1-16s_S30,MO1,AL1,0.9056,MO1AL1,-3.7,3.7
MO1-P6-S1-16s_S96,CO1-P1-S1-16s_S42,MO1,CO1,0.9696,MO1CO1,6.28,6.28
MO1-P6-S1-16s_S96,CO1-P2-S1-16s_S43,MO1,CO1,0.973933333,MO1CO1,6.28,6.28
MO1-P6-S1-16s_S96,CO1-P3-S1-16s_S44,MO1,CO1,0.9872,MO1CO1,6.28,6.28
MO1-P6-S1-16s_S96,CO1-P4-S1-16s_S45,MO1,CO1,0.974666667,MO1CO1,6.28,6.28
MO1-P6-S1-16s_S96,CO1-P5-S1-16s_S46,MO1,CO1,0.9904,MO1CO1,6.28,6.28
MO1-P6-S1-16s_S96,CO1-P6-S1-16s_S47,MO1,CO1,0.981733333,MO1CO1,6.28,6.28
MO1-P6-S1-16s_S96,IA1-P1-S1-16s_S1,MO1,IA1,0.944466667,MO1IA1,0.2,0.2
MO1-P6-S1-16s_S96,IA1-P2-S1-16s_S2,MO1,IA1,0.894133333,MO1IA1,0.2,0.2
MO1-P6-S1-16s_S96,IA1-P3-S1-16s_S3,MO1,IA1,0.897866667,MO1IA1,0.2,0.2
MO1-P6-S1-16s_S96,IA1-P4-S1-16s_S4,MO1,IA1,0.8914,MO1IA1,0.2,0.2
MO1-P6-S1-16s_S96,IA1-P5-S1-16s_S5,MO1,IA1,0.908533333,MO1IA1,0.2,0.2
MO1-P6-S1-16s_S96,IA1-P6-S1-16s_S6,MO1,IA1,0.8908,MO1IA1,0.2,0.2
MO1-P6-S1-16s_S96,IL1-P1-S1-16s_S78,MO1,IL1,0.921733333,MO1IL1,-0.6,0.6
MO1-P6-S1-16s_S96,IL1-P2-S1-16s_S79,MO1,IL1,0.8926,MO1IL1,-0.6,0.6
MO1-P6-S1-16s_S96,IL1-P3-S1-16s_S80,MO1,IL1,0.8882,MO1IL1,-0.6,0.6
MO1-P6-S1-16s_S96,IL1-P4-S1-16s_S81,MO1,IL1,0.8658,MO1IL1,-0.6,0.6
MO1-P6-S1-16s_S96,IL1-P5-S1-16s_S82,MO1,IL1,0.9412,MO1IL1,-0.6,0.6
MO1-P6-S1-16s_S96,IL1-P6-S1-16s_S83,MO1,IL1,0.921066667,MO1IL1,-0.6,0.6
MO1-P6-S1-16s_S96,IN1-P1-S1-16s_S19,MO1,IN1,0.966666667,MO1IN1,1.3,1.3
MO1-P6-S1-16s_S96,IN1-P2-S1-16s_S20,MO1,IN1,0.9116,MO1IN1,1.3,1.3
MO1-P6-S1-16s_S96,IN1-P3-S1-16s_S21,MO1,IN1,0.937666667,MO1IN1,1.3,1.3
MO1-P6-S1-16s_S96,IN1-P4-S1-16s_S22,MO1,IN1,0.894333333,MO1IN1,1.3,1.3
MO1-P6-S1-16s_S96,IN1-P5-S1-16s_S23,MO1,IN1,0.888866667,MO1IN1,1.3,1.3
MO1-P6-S1-16s_S96,IN1-P6-S1-16s_S24,MO1,IN1,0.908533333,MO1IN1,1.3,1.3
MO1-P6-S1-16s_S96,KS1-P1-S1-16s_S109,MO1,KS1,0.9112,MO1KS1,0,0
MO1-P6-S1-16s_S96,KS1-P4-S1-16s_S112,MO1,KS1,0.886733333,MO1KS1,0,0
MO1-P6-S1-16s_S96,KS1-P5-S1-16s_S113,MO1,KS1,0.887866667,MO1KS1,0,0
MO1-P6-S1-16s_S96,KS1-P6-S1-16s_S114,MO1,KS1,0.899466667,MO1KS1,0,0
MO1-P6-S1-16s_S96,KS2-P2-S1-16s_S128,MO1,KS2,0.983266667,MO1KS2,3.59,3.59
MO1-P6-S1-16s_S96,KS2-P3-S1-16s_S129,MO1,KS2,0.993066667,MO1KS2,3.59,3.59
MO1-P6-S1-16s_S96,KS2-P4-S1-16s_S130,MO1,KS2,0.984333333,MO1KS2,3.59,3.59
MO1-P6-S1-16s_S96,KS2-P5-S1-16s_S131,MO1,KS2,0.9852,MO1KS2,3.59,3.59
MO1-P6-S1-16s_S96,LA1-P1-S1-16s_S54,MO1,LA1,0.9344,MO1LA1,-3.9,3.9
MO1-P6-S1-16s_S96,LA1-P2-S1-16s_S55,MO1,LA1,0.896866667,MO1LA1,-3.9,3.9
MO1-P6-S1-16s_S96,LA1-P3-S1-16s_S56,MO1,LA1,0.9212,MO1LA1,-3.9,3.9
MO1-P6-S1-16s_S96,LA1-P5-S2-16s_S58,MO1,LA1,0.934466667,MO1LA1,-3.9,3.9
MO1-P6-S1-16s_S96,MI1-P1-S1-16s_S7,MO1,MI1,0.963466667,MO1MI1,1.7,1.7
MO1-P6-S1-16s_S96,MI1-P2-S1-16s_S8,MO1,MI1,0.9712,MO1MI1,1.7,1.7
MO1-P6-S1-16s_S96,MI1-P3-S1-16s_S9,MO1,MI1,0.9458,MO1MI1,1.7,1.7
MO1-P6-S1-16s_S96,MI1-P4-S1-16s_S10,MO1,MI1,0.977066667,MO1MI1,1.7,1.7
MO1-P6-S1-16s_S96,MI1-P5-S2-16s_S11,MO1,MI1,0.950866667,MO1MI1,1.7,1.7
MO1-P6-S1-16s_S96,MI1-P6-S2-16s_S12,MO1,MI1,0.986,MO1MI1,1.7,1.7
MO1-P6-S1-16s_S96,MN1-P1-S1-16s_S151,MO1,MN1,0.9842,MO1MN1,3.09,3.09
MO1-P6-S1-16s_S96,MN1-P2-S1-16s_S152,MO1,MN1,0.977133333,MO1MN1,3.09,3.09
MO1-P6-S1-16s_S96,MN1-P3-S1-16s_S153,MO1,MN1,0.9796,MO1MN1,3.09,3.09
MO1-P6-S1-16s_S96,MN1-P4-S1-16s_S154,MO1,MN1,0.991666667,MO1MN1,3.09,3.09
MO1-P6-S1-16s_S96,MN1-P5-S1-16s_S155,MO1,MN1,0.975133333,MO1MN1,3.09,3.09
MO1-P6-S1-16s_S96,MN1-P6-S1-16s_S156,MO1,MN1,0.981066667,MO1MN1,3.09,3.09
MO1-P6-S1-16s_S96,MS1-P4-S1-16s_S33,MO1,MS1,0.9226,MO1MS1,-4.5,4.5
MO1-P6-S1-16s_S96,MS1-P5-S1-16s_S34,MO1,MS1,0.945,MO1MS1,-4.5,4.5
MO1-P6-S1-16s_S96,MS1-P6-S1-16s_S35,MO1,MS1,0.918933333,MO1MS1,-4.5,4.5
MO1-P6-S1-16s_S96,MT1-P1-S1-16s_S139,MO1,MT1,0.9794,MO1MT1,5.72,5.72
MO1-P6-S1-16s_S96,MT1-P2-S1-16s_S140,MO1,MT1,0.976133333,MO1MT1,5.72,5.72
MO1-P6-S1-16s_S96,MT1-P3-S1-16s_S141,MO1,MT1,0.991266667,MO1MT1,5.72,5.72
MO1-P6-S1-16s_S96,MT1-P4-S1-16s_S142,MO1,MT1,0.981733333,MO1MT1,5.72,5.72
MO1-P6-S1-16s_S96,MT1-P5-S1-16s_S143,MO1,MT1,0.973333333,MO1MT1,5.72,5.72
MO1-P6-S1-16s_S96,MT1-P6-S1-16s_S144,MO1,MT1,0.962666667,MO1MT1,5.72,5.72
MO1-P6-S1-16s_S96,NC1-P1-S1-16s_S66,MO1,NC1,0.901733333,MO1NC1,-0.5,0.5
MO1-P6-S1-16s_S96,NC1-P2-S1-16s_S67,MO1,NC1,0.891866667,MO1NC1,-0.5,0.5
MO1-P6-S1-16s_S96,NC1-P3-S1-16s_S68,MO1,NC1,0.905933333,MO1NC1,-0.5,0.5
MO1-P6-S1-16s_S96,NC1-P4-S1-16s_S69,MO1,NC1,0.8768,MO1NC1,-0.5,0.5
MO1-P6-S1-16s_S96,NC1-P5-S1-16s_S70,MO1,NC1,0.886333333,MO1NC1,-0.5,0.5
MO1-P6-S1-16s_S96,NC1-P6-S1-16s_S71,MO1,NC1,0.922266667,MO1NC1,-0.5,0.5
MO1-P6-S1-16s_S96,ND1-P1-S1-16s_S145,MO1,ND1,0.9898,MO1ND1,4.07,4.07
MO1-P6-S1-16s_S96,ND1-P2-S1-16s_S146,MO1,ND1,0.977533333,MO1ND1,4.07,4.07
MO1-P6-S1-16s_S96,ND1-P3-S1-16s_S147,MO1,ND1,0.992066667,MO1ND1,4.07,4.07
MO1-P6-S1-16s_S96,ND1-P4-S1-16s_S148,MO1,ND1,0.9864,MO1ND1,4.07,4.07
MO1-P6-S1-16s_S96,ND1-P5-S1-16s_S149,MO1,ND1,0.985733333,MO1ND1,4.07,4.07
MO1-P6-S1-16s_S96,ND1-P6-S1-16s_S150,MO1,ND1,0.9836,MO1ND1,4.07,4.07
MO1-P6-S1-16s_S96,NE1-P1-S1-16s_S115,MO1,NE1,0.909866667,MO1NE1,1.3,1.3
MO1-P6-S1-16s_S96,NE1-P2-S1-16s_S116,MO1,NE1,0.899933333,MO1NE1,1.3,1.3
MO1-P6-S1-16s_S96,NE1-P3-S1-16s_S117,MO1,NE1,0.908733333,MO1NE1,1.3,1.3
MO1-P6-S1-16s_S96,NE1-P4-S1-16s_S118,MO1,NE1,0.8892,MO1NE1,1.3,1.3
MO1-P6-S1-16s_S96,NE1-P5-S1-16s_S119,MO1,NE1,0.890133333,MO1NE1,1.3,1.3
MO1-P6-S1-16s_S96,NE1-P6-S1-16s_S120,MO1,NE1,0.910866667,MO1NE1,1.3,1.3
MO1-P6-S1-16s_S96,NE2-P1-S1-16s_S133,MO1,NE2,0.987,MO1NE2,3.08,3.08
MO1-P6-S1-16s_S96,NE2-P2-S1-16s_S134,MO1,NE2,0.9948,MO1NE2,3.08,3.08
MO1-P6-S1-16s_S96,NE2-P3-S1-16s_S135,MO1,NE2,0.991333333,MO1NE2,3.08,3.08
MO1-P6-S1-16s_S96,NE2-P4-S1-16s_S136,MO1,NE2,0.984933333,MO1NE2,3.08,3.08
MO1-P6-S1-16s_S96,NE2-P5-S1-16s_S137,MO1,NE2,0.9862,MO1NE2,3.08,3.08
MO1-P6-S1-16s_S96,NE2-P6-S1-16s_S138,MO1,NE2,0.9806,MO1NE2,3.08,3.08
MO1-P6-S1-16s_S96,NM1-P1-S1-16s_S36,MO1,NM1,0.9882,MO1NM1,6.1,6.1
MO1-P6-S1-16s_S96,NM1-P2-S1-16s_S37,MO1,NM1,0.987,MO1NM1,6.1,6.1
MO1-P6-S1-16s_S96,NM1-P3-S1-16s_S38,MO1,NM1,0.9906,MO1NM1,6.1,6.1
MO1-P6-S1-16s_S96,NM1-P4-S1-16s_S39,MO1,NM1,0.997933333,MO1NM1,6.1,6.1
MO1-P6-S1-16s_S96,NM1-P5-S1-16s_S40,MO1,NM1,0.9872,MO1NM1,6.1,6.1
MO1-P6-S1-16s_S96,NM1-P6-S1-16s_S41,MO1,NM1,0.997133333,MO1NM1,6.1,6.1
MO1-P6-S1-16s_S96,OK1-P1-S2-16s_S48,MO1,OK1,0.991333333,MO1OK1,2.8,2.8
MO1-P6-S1-16s_S96,OK1-P2-S2-16s_S49,MO1,OK1,0.996333333,MO1OK1,2.8,2.8
MO1-P6-S1-16s_S96,OK1-P3-S1-16s_S50,MO1,OK1,0.9938,MO1OK1,2.8,2.8
MO1-P6-S1-16s_S96,OK1-P4-S1-16s_S51,MO1,OK1,0.994933333,MO1OK1,2.8,2.8
MO1-P6-S1-16s_S96,OK1-P5-S1-16s_S52,MO1,OK1,0.987,MO1OK1,2.8,2.8
MO1-P6-S1-16s_S96,OK1-P6-S1-16s_S53,MO1,OK1,0.994533333,MO1OK1,2.8,2.8
MO1-P6-S1-16s_S96,SC1-P1-S1-16s_S97,MO1,SC1,0.942466667,MO1SC1,-1.3,1.3
MO1-P6-S1-16s_S96,SC1-P2-S1-16s_S98,MO1,SC1,0.950666667,MO1SC1,-1.3,1.3
MO1-P6-S1-16s_S96,SC1-P3-S1-16s_S99,MO1,SC1,0.951866667,MO1SC1,-1.3,1.3
MO1-P6-S1-16s_S96,SC1-P4-S1-16s_S100,MO1,SC1,0.939266667,MO1SC1,-1.3,1.3
MO1-P6-S1-16s_S96,SC1-P5-S1-16s_S101,MO1,SC1,0.946466667,MO1SC1,-1.3,1.3
MO1-P6-S1-16s_S96,SC1-P6-S1-16s_S102,MO1,SC1,0.944266667,MO1SC1,-1.3,1.3
MO1-P6-S1-16s_S96,SD1-P1-S1-16s_S121,MO1,SD1,0.975266667,MO1SD1,5.72,5.72
MO1-P6-S1-16s_S96,SD1-P2-S1-16s_S122,MO1,SD1,0.978666667,MO1SD1,5.72,5.72
MO1-P6-S1-16s_S96,SD1-P5-S1-16s_S125,MO1,SD1,0.9592,MO1SD1,5.72,5.72
MO1-P6-S1-16s_S96,TX1-P5-S1-16s_S64,MO1,TX1,0.9108,MO1TX1,-2.2,2.2
MO1-P6-S1-16s_S96,TX1-P6-S1-16s_S65,MO1,TX1,0.908733333,MO1TX1,-2.2,2.2
MO1-P6-S1-16s_S96,TX2-P1-S1-16s_S72,MO1,TX2,0.9222,MO1TX2,-4.4,4.4
MO1-P6-S1-16s_S96,TX2-P2-S1-16s_S73,MO1,TX2,0.897866667,MO1TX2,-4.4,4.4
MO1-P6-S1-16s_S96,TX2-P3-S1-16s_S74,MO1,TX2,0.9156,MO1TX2,-4.4,4.4
MO1-P6-S1-16s_S96,TX2-P4-S1-16s_S75,MO1,TX2,0.906133333,MO1TX2,-4.4,4.4
MO1-P6-S1-16s_S96,TX2-P5-S1-16s_S76,MO1,TX2,0.9136,MO1TX2,-4.4,4.4
MO1-P6-S1-16s_S96,TX2-P6-S2-16s_S77,MO1,TX2,0.922466667,MO1TX2,-4.4,4.4
MO1-P6-S1-16s_S96,TX3-P1-S1-16s_S84,MO1,TX3,0.983866667,MO1TX3,0.3,0.3
MO1-P6-S1-16s_S96,TX3-P2-S1-16s_S85,MO1,TX3,0.977933333,MO1TX3,0.3,0.3
MO1-P6-S1-16s_S96,TX3-P3-S1-16s_S86,MO1,TX3,0.975133333,MO1TX3,0.3,0.3
MO1-P6-S1-16s_S96,TX3-P4-S1-16s_S87,MO1,TX3,0.986,MO1TX3,0.3,0.3
MO1-P6-S1-16s_S96,TX3-P5-S1-16s_S88,MO1,TX3,0.981333333,MO1TX3,0.3,0.3
MO1-P6-S1-16s_S96,TX3-P6-S1-16s_S89,MO1,TX3,0.979466667,MO1TX3,0.3,0.3
MO1-P6-S1-16s_S96,WI1-P1-S1-16s_S13,MO1,WI1,0.932466667,MO1WI1,1.1,1.1
MO1-P6-S1-16s_S96,WI1-P2-S1-16s_S14,MO1,WI1,0.937,MO1WI1,1.1,1.1
MO1-P6-S1-16s_S96,WI1-P3-S1-16s_S15,MO1,WI1,0.9394,MO1WI1,1.1,1.1
MO1-P6-S1-16s_S96,WI1-P4-S2-16s_S16,MO1,WI1,0.947533333,MO1WI1,1.1,1.1
MO1-P6-S1-16s_S96,WI1-P5-S1-16s_S17,MO1,WI1,0.9162,MO1WI1,1.1,1.1
MO1-P6-S1-16s_S96,WI1-P6-S1-16s_S18,MO1,WI1,0.908066667,MO1WI1,1.1,1.1
MS1-P4-S1-16s_S33,AL1-P1-S1-16s_S25,MS1,AL1,0.9384,MS1AL1,0.8,0.8
MS1-P4-S1-16s_S33,AL1-P2-S1-16s_S26,MS1,AL1,0.913,MS1AL1,0.8,0.8
MS1-P4-S1-16s_S33,AL1-P4-S1-16s_S28,MS1,AL1,0.931466667,MS1AL1,0.8,0.8
MS1-P4-S1-16s_S33,AL1-P6-S1-16s_S30,MS1,AL1,0.935066667,MS1AL1,0.8,0.8
MS1-P4-S1-16s_S33,CO1-P1-S1-16s_S42,MS1,CO1,0.9882,MS1CO1,10.78,10.78
MS1-P4-S1-16s_S33,CO1-P2-S1-16s_S43,MS1,CO1,0.990733333,MS1CO1,10.78,10.78
MS1-P4-S1-16s_S33,CO1-P3-S1-16s_S44,MS1,CO1,0.993133333,MS1CO1,10.78,10.78
MS1-P4-S1-16s_S33,CO1-P4-S1-16s_S45,MS1,CO1,0.983466667,MS1CO1,10.78,10.78
MS1-P4-S1-16s_S33,CO1-P5-S1-16s_S46,MS1,CO1,0.989866667,MS1CO1,10.78,10.78
MS1-P4-S1-16s_S33,CO1-P6-S1-16s_S47,MS1,CO1,0.989933333,MS1CO1,10.78,10.78
MS1-P4-S1-16s_S33,IA1-P1-S1-16s_S1,MS1,IA1,0.966533333,MS1IA1,4.7,4.7
MS1-P4-S1-16s_S33,IA1-P2-S1-16s_S2,MS1,IA1,0.9508,MS1IA1,4.7,4.7
MS1-P4-S1-16s_S33,IA1-P3-S1-16s_S3,MS1,IA1,0.967333333,MS1IA1,4.7,4.7
MS1-P4-S1-16s_S33,IA1-P4-S1-16s_S4,MS1,IA1,0.95,MS1IA1,4.7,4.7
MS1-P4-S1-16s_S33,IA1-P5-S1-16s_S5,MS1,IA1,0.960733333,MS1IA1,4.7,4.7
MS1-P4-S1-16s_S33,IA1-P6-S1-16s_S6,MS1,IA1,0.9604,MS1IA1,4.7,4.7
MS1-P4-S1-16s_S33,IL1-P1-S1-16s_S78,MS1,IL1,0.925533333,MS1IL1,3.9,3.9
MS1-P4-S1-16s_S33,IL1-P2-S1-16s_S79,MS1,IL1,0.925666667,MS1IL1,3.9,3.9
MS1-P4-S1-16s_S33,IL1-P3-S1-16s_S80,MS1,IL1,0.934866667,MS1IL1,3.9,3.9
MS1-P4-S1-16s_S33,IL1-P4-S1-16s_S81,MS1,IL1,0.925866667,MS1IL1,3.9,3.9
MS1-P4-S1-16s_S33,IL1-P5-S1-16s_S82,MS1,IL1,0.9534,MS1IL1,3.9,3.9
MS1-P4-S1-16s_S33,IL1-P6-S1-16s_S83,MS1,IL1,0.936066667,MS1IL1,3.9,3.9
MS1-P4-S1-16s_S33,IN1-P1-S1-16s_S19,MS1,IN1,0.9782,MS1IN1,5.8,5.8
MS1-P4-S1-16s_S33,IN1-P2-S1-16s_S20,MS1,IN1,0.953466667,MS1IN1,5.8,5.8
MS1-P4-S1-16s_S33,IN1-P3-S1-16s_S21,MS1,IN1,0.9718,MS1IN1,5.8,5.8
MS1-P4-S1-16s_S33,IN1-P4-S1-16s_S22,MS1,IN1,0.926266667,MS1IN1,5.8,5.8
MS1-P4-S1-16s_S33,IN1-P5-S1-16s_S23,MS1,IN1,0.947866667,MS1IN1,5.8,5.8
MS1-P4-S1-16s_S33,IN1-P6-S1-16s_S24,MS1,IN1,0.947066667,MS1IN1,5.8,5.8
MS1-P4-S1-16s_S33,KS1-P1-S1-16s_S109,MS1,KS1,0.964133333,MS1KS1,4.5,4.5
MS1-P4-S1-16s_S33,KS1-P4-S1-16s_S112,MS1,KS1,0.951533333,MS1KS1,4.5,4.5
MS1-P4-S1-16s_S33,KS1-P5-S1-16s_S113,MS1,KS1,0.968533333,MS1KS1,4.5,4.5
MS1-P4-S1-16s_S33,KS1-P6-S1-16s_S114,MS1,KS1,0.963266667,MS1KS1,4.5,4.5
MS1-P4-S1-16s_S33,KS2-P2-S1-16s_S128,MS1,KS2,0.988533333,MS1KS2,8.09,8.09
MS1-P4-S1-16s_S33,KS2-P3-S1-16s_S129,MS1,KS2,0.993733333,MS1KS2,8.09,8.09
MS1-P4-S1-16s_S33,KS2-P4-S1-16s_S130,MS1,KS2,0.993333333,MS1KS2,8.09,8.09
MS1-P4-S1-16s_S33,KS2-P5-S1-16s_S131,MS1,KS2,0.9912,MS1KS2,8.09,8.09
MS1-P4-S1-16s_S33,LA1-P1-S1-16s_S54,MS1,LA1,0.956,MS1LA1,0.6,0.6
MS1-P4-S1-16s_S33,LA1-P2-S1-16s_S55,MS1,LA1,0.9112,MS1LA1,0.6,0.6
MS1-P4-S1-16s_S33,LA1-P3-S1-16s_S56,MS1,LA1,0.948066667,MS1LA1,0.6,0.6
MS1-P4-S1-16s_S33,LA1-P5-S2-16s_S58,MS1,LA1,0.9506,MS1LA1,0.6,0.6
MS1-P4-S1-16s_S33,MI1-P1-S1-16s_S7,MS1,MI1,0.964466667,MS1MI1,6.2,6.2
MS1-P4-S1-16s_S33,MI1-P2-S1-16s_S8,MS1,MI1,0.968,MS1MI1,6.2,6.2
MS1-P4-S1-16s_S33,MI1-P3-S1-16s_S9,MS1,MI1,0.926466667,MS1MI1,6.2,6.2
MS1-P4-S1-16s_S33,MI1-P4-S1-16s_S10,MS1,MI1,0.969266667,MS1MI1,6.2,6.2
MS1-P4-S1-16s_S33,MI1-P5-S2-16s_S11,MS1,MI1,0.950333333,MS1MI1,6.2,6.2
MS1-P4-S1-16s_S33,MI1-P6-S2-16s_S12,MS1,MI1,0.9798,MS1MI1,6.2,6.2
MS1-P4-S1-16s_S33,MN1-P1-S1-16s_S151,MS1,MN1,0.990933333,MS1MN1,7.59,7.59
MS1-P4-S1-16s_S33,MN1-P2-S1-16s_S152,MS1,MN1,0.993733333,MS1MN1,7.59,7.59
MS1-P4-S1-16s_S33,MN1-P3-S1-16s_S153,MS1,MN1,0.9934,MS1MN1,7.59,7.59
MS1-P4-S1-16s_S33,MN1-P4-S1-16s_S154,MS1,MN1,0.9934,MS1MN1,7.59,7.59
MS1-P4-S1-16s_S33,MN1-P5-S1-16s_S155,MS1,MN1,0.9856,MS1MN1,7.59,7.59
MS1-P4-S1-16s_S33,MN1-P6-S1-16s_S156,MS1,MN1,0.9906,MS1MN1,7.59,7.59
MS1-P4-S1-16s_S33,MO1-P1-S1-16s_S90,MS1,MO1,0.942333333,MS1MO1,4.5,4.5
MS1-P4-S1-16s_S33,MO1-P2-S1-16s_S91,MS1,MO1,0.938466667,MS1MO1,4.5,4.5
MS1-P4-S1-16s_S33,MO1-P3-S1-16s_S93,MS1,MO1,0.924066667,MS1MO1,4.5,4.5
MS1-P4-S1-16s_S33,MO1-P4-S1-16s_S94,MS1,MO1,0.945133333,MS1MO1,4.5,4.5
MS1-P4-S1-16s_S33,MO1-P5-S1-16s_S95,MS1,MO1,0.922,MS1MO1,4.5,4.5
MS1-P4-S1-16s_S33,MO1-P6-S1-16s_S96,MS1,MO1,0.9226,MS1MO1,4.5,4.5
MS1-P4-S1-16s_S33,MT1-P1-S1-16s_S139,MS1,MT1,0.986133333,MS1MT1,10.22,10.22
MS1-P4-S1-16s_S33,MT1-P2-S1-16s_S140,MS1,MT1,0.969066667,MS1MT1,10.22,10.22
MS1-P4-S1-16s_S33,MT1-P3-S1-16s_S141,MS1,MT1,0.9886,MS1MT1,10.22,10.22
MS1-P4-S1-16s_S33,MT1-P4-S1-16s_S142,MS1,MT1,0.9804,MS1MT1,10.22,10.22
MS1-P4-S1-16s_S33,MT1-P5-S1-16s_S143,MS1,MT1,0.986533333,MS1MT1,10.22,10.22
MS1-P4-S1-16s_S33,MT1-P6-S1-16s_S144,MS1,MT1,0.982,MS1MT1,10.22,10.22
MS1-P4-S1-16s_S33,NC1-P1-S1-16s_S66,MS1,NC1,0.931933333,MS1NC1,4,4
MS1-P4-S1-16s_S33,NC1-P2-S1-16s_S67,MS1,NC1,0.946,MS1NC1,4,4
MS1-P4-S1-16s_S33,NC1-P3-S1-16s_S68,MS1,NC1,0.932666667,MS1NC1,4,4
MS1-P4-S1-16s_S33,NC1-P4-S1-16s_S69,MS1,NC1,0.950866667,MS1NC1,4,4
MS1-P4-S1-16s_S33,NC1-P5-S1-16s_S70,MS1,NC1,0.952,MS1NC1,4,4
MS1-P4-S1-16s_S33,NC1-P6-S1-16s_S71,MS1,NC1,0.946666667,MS1NC1,4,4
MS1-P4-S1-16s_S33,ND1-P1-S1-16s_S145,MS1,ND1,0.992066667,MS1ND1,8.57,8.57
MS1-P4-S1-16s_S33,ND1-P2-S1-16s_S146,MS1,ND1,0.992933333,MS1ND1,8.57,8.57
MS1-P4-S1-16s_S33,ND1-P3-S1-16s_S147,MS1,ND1,0.995466667,MS1ND1,8.57,8.57
MS1-P4-S1-16s_S33,ND1-P4-S1-16s_S148,MS1,ND1,0.9928,MS1ND1,8.57,8.57
MS1-P4-S1-16s_S33,ND1-P5-S1-16s_S149,MS1,ND1,0.991133333,MS1ND1,8.57,8.57
MS1-P4-S1-16s_S33,ND1-P6-S1-16s_S150,MS1,ND1,0.993066667,MS1ND1,8.57,8.57
MS1-P4-S1-16s_S33,NE1-P1-S1-16s_S115,MS1,NE1,0.957733333,MS1NE1,5.8,5.8
MS1-P4-S1-16s_S33,NE1-P2-S1-16s_S116,MS1,NE1,0.9664,MS1NE1,5.8,5.8
MS1-P4-S1-16s_S33,NE1-P3-S1-16s_S117,MS1,NE1,0.959733333,MS1NE1,5.8,5.8
MS1-P4-S1-16s_S33,NE1-P4-S1-16s_S118,MS1,NE1,0.9604,MS1NE1,5.8,5.8
MS1-P4-S1-16s_S33,NE1-P5-S1-16s_S119,MS1,NE1,0.964866667,MS1NE1,5.8,5.8
MS1-P4-S1-16s_S33,NE1-P6-S1-16s_S120,MS1,NE1,0.963333333,MS1NE1,5.8,5.8
MS1-P4-S1-16s_S33,NE2-P1-S1-16s_S133,MS1,NE2,0.993866667,MS1NE2,7.58,7.58
MS1-P4-S1-16s_S33,NE2-P2-S1-16s_S134,MS1,NE2,0.996066667,MS1NE2,7.58,7.58
MS1-P4-S1-16s_S33,NE2-P3-S1-16s_S135,MS1,NE2,0.992666667,MS1NE2,7.58,7.58
MS1-P4-S1-16s_S33,NE2-P4-S1-16s_S136,MS1,NE2,0.993533333,MS1NE2,7.58,7.58
MS1-P4-S1-16s_S33,NE2-P5-S1-16s_S137,MS1,NE2,0.983266667,MS1NE2,7.58,7.58
MS1-P4-S1-16s_S33,NE2-P6-S1-16s_S138,MS1,NE2,0.9916,MS1NE2,7.58,7.58
MS1-P4-S1-16s_S33,NM1-P1-S1-16s_S36,MS1,NM1,0.996533333,MS1NM1,10.6,10.6
MS1-P4-S1-16s_S33,NM1-P2-S1-16s_S37,MS1,NM1,0.987333333,MS1NM1,10.6,10.6
MS1-P4-S1-16s_S33,NM1-P3-S1-16s_S38,MS1,NM1,0.994266667,MS1NM1,10.6,10.6
MS1-P4-S1-16s_S33,NM1-P4-S1-16s_S39,MS1,NM1,0.9938,MS1NM1,10.6,10.6
MS1-P4-S1-16s_S33,NM1-P5-S1-16s_S40,MS1,NM1,0.990733333,MS1NM1,10.6,10.6
MS1-P4-S1-16s_S33,NM1-P6-S1-16s_S41,MS1,NM1,0.9976,MS1NM1,10.6,10.6
MS1-P4-S1-16s_S33,OK1-P1-S2-16s_S48,MS1,OK1,0.998266667,MS1OK1,7.3,7.3
MS1-P4-S1-16s_S33,OK1-P2-S2-16s_S49,MS1,OK1,0.992866667,MS1OK1,7.3,7.3
